57 97 10 55 50 60
81 38 33 94 76 86
43 19 81 38 64 59
65 100 28 71 63 33
29 77 65 42 89 40
68 12 47 32 15 52
95 77 13 33 60 48
80 66 71 92 100 81
50 52 29 87 38 55
80 70 39 19 93 10
68 20 29 70 79 89
56 83 89 54 95 50
24 14 72 42 16 62
96 51 76 76 36 17
81 48 53 98 75 58
54 11 18 75 26 60
82 62 27 54 91 95
61 52 58 86 61 90
70 88 36 100 32 69
78 86 44 64 86 99
30 82 47 88 74 28
18 97 57 46 64 49
41 12 62 57 18 42
97 45 43 74 66 65
16 23 74 19 19 21
34 44 79 29 26 17
80 63 80 66 19 36
21 73 25 89 26 40
94 58 64 68 23 19
41 38 65 76 55 31
32 82 20 73 19 14
37 68 12 12 34 17
26 31 44 87 47 62
29 80 56 61 30 70
73 44 26 22 47 77
12 21 62 69 82 45
84 26 24 16 78 37
65 25 14 52 62 20
61 14 78 80 25 16
87 21 24 56 42 11
97 87 53 53 83 61
85 16 12 42 34 17
64 43 94 30 82 97
48 29 78 68 85 68
63 68 74 59 76 55
60 39 55 26 68 71
36 84 84 44 61 31
93 46 79 92 53 42
37 100 64 55 91 22
50 32 17 50 62 51
68 91 15 68 88 85
15 42 67 49 90 70
82 19 26 96 91 47
86 22 19 10 76 43
51 35 72 78 96 41
60 35 48 27 95 24
32 12 68 44 55 57
78 20 64 44 100 11
74 13 93 66 52 38
90 99 54 68 81 78
85 27 14 63 99 37
39 24 68 10 10 71
80 29 82 87 65 47
28 91 34 63 62 83
89 76 44 11 30 42
38 57 30 23 99 26
93 70 82 68 76 16
99 89 10 84 56 51
74 57 14 30 13 24
81 95 21 58 86 48
46 13 89 46 29 99
93 22 68 82 82 96
13 39 59 75 84 33
46 59 42 77 72 76
87 97 73 31 73 37
73 99 29 64 96 74
25 50 57 17 10 85
49 35 97 29 22 17
13 48 91 60 69 21
78 43 55 78 15 89
48 14 73 18 85 62
91 41 18 43 14 99
69 14 44 74 89 16
49 58 17 10 97 79
52 22 77 36 69 45
31 17 59 65 82 77
90 43 55 71 43 81
17 47 51 39 74 44
12 11 87 88 86 14
32 100 14 85 54 23
73 52 90 52 73 21
65 10 63 55 23 28
46 15 70 60 56 53
52 85 93 28 18 84
96 33 54 58 75 55
12 67 65 78 29 30
97 90 87 77 70 54
58 32 64 99 83 48
63 96 11 97 67 78
25 81 97 39 48 14
71 21 61 88 96 57
31 63 82 20 99 59
63 75 87 53 32 19
50 34 78 25 65 30
63 37 57 100 40 72
78 87 45 78 43 61
17 21 70 84 60 96
78 53 31 71 20 52
87 56 29 65 47 60
69 90 84 37 26 49
100 98 20 100 17 95
84 52 14 27 54 39
84 12 97 83 31 99
14 45 25 69 31 91
26 15 89 79 54 94
57 67 34 29 83 47
72 75 75 83 29 62
34 14 72 18 58 50
29 13 70 94 35 76
88 96 67 36 58 23
41 54 30 39 91 19
16 87 92 60 73 80
66 95 77 36 14 99
76 74 25 66 20 66
22 48 69 61 55 60
15 98 20 92 13 18
85 25 49 100 63 13
51 87 29 51 60 21
60 97 18 19 10 48
75 13 15 67 99 16
29 15 33 58 13 85
48 29 74 18 35 37
53 12 22 23 44 11
88 94 40 43 10 44
60 47 53 19 57 73
71 13 17 67 96 67
13 35 81 76 96 84
51 21 47 59 92 73
67 93 51 40 22 24
28 16 33 36 32 35
18 60 76 88 77 28
62 100 34 41 32 82
14 81 17 58 72 12
99 98 44 58 70 88
35 47 86 68 14 70
78 87 50 56 18 88
37 65 16 36 25 15
45 53 16 42 72 70
14 100 17 81 43 17
75 30 44 39 43 16
20 35 86 43 28 83
57 40 61 57 96 79
49 71 29 60 15 64
37 45 36 14 17 68
72 13 30 98 84 74
72 85 67 64 80 14
39 52 10 69 39 11
55 69 38 77 31 56
99 24 45 78 59 85
80 77 30 52 80 12
92 84 71 11 46 55
86 51 59 24 16 98
51 82 38 17 18 78
33 98 82 100 41 48
17 57 57 45 80 58
10 34 67 21 23 87
80 62 57 38 43 36
62 29 65 50 14 99
55 77 75 68 86 28
87 57 80 85 45 38
33 73 62 87 28 78
26 74 48 90 83 78
11 89 94 24 94 64
74 24 100 27 23 17
78 79 39 44 50 57
73 13 99 33 58 70
49 19 54 85 78 69
45 91 91 59 82 63
83 27 60 53 46 91
29 62 63 54 62 92
31 35 45 14 47 57
10 65 54 92 75 85
14 90 98 66 87 84
24 70 85 13 18 50
98 45 26 22 53 84
82 39 43 36 36 46
59 32 78 23 19 53
68 44 16 35 54 13
94 93 84 45 93 91
25 20 89 74 55 75
10 72 23 79 29 29
55 30 77 92 60 70
62 38 37 63 39 94
77 62 88 30 18 34
73 24 50 51 72 16
59 46 81 83 39 23
28 21 94 75 14 90
49 37 69 67 83 59
53 77 80 35 65 58
83 90 46 22 42 88
18 72 43 46 72 37
89 24 35 38 35 12
73 59 51 13 32 48
28 26 95 64 88 40
98 45 85 89 71 27
21 60 31 28 14 29
82 65 50 54 39 72
27 61 69 78 74 13
78 30 97 32 13 62
20 72 78 59 48 59
51 52 89 30 77 10
82 48 43 58 93 45
82 81 12 82 73 23
23 59 32 97 12 26
74 23 78 43 42 48
91 26 53 16 27 85
95 42 71 99 14 51
58 31 60 65 73 63
61 71 33 78 78 53
98 32 94 96 28 63
14 24 13 46 66 97
40 64 53 59 48 34
59 33 55 65 81 23
25 48 33 58 43 79
50 91 39 29 70 74
86 84 57 36 27 84
10 19 54 83 24 15
18 74 57 40 70 64
19 75 30 38 76 35
66 27 22 81 32 41
81 13 65 50 29 41
94 98 27 79 98 38
13 95 45 36 35 91
15 97 34 64 74 87
77 45 100 97 47 29
88 66 11 31 39 23
46 91 75 63 33 54
41 79 12 13 50 52
51 78 23 96 46 98
15 57 98 28 53 81
54 36 83 88 28 16
58 63 48 72 52 74
94 67 36 44 25 37
77 41 15 80 16 71
18 10 48 39 12 84
55 19 92 40 42 13
91 52 68 77 91 67
59 71 65 12 88 55
41 35 13 61 37 42
38 12 80 41 50 50
65 80 77 74 91 53
24 34 38 24 16 54
33 30 42 63 89 54
63 84 16 52 95 28
66 93 86 31 53 93
70 13 56 97 59 78
77 55 55 52 98 10
12 28 30 56 27 97
83 29 13 10 97 61
35 71 99 88 34 85
99 87 28 88 25 46
56 75 91 42 11 67
96 11 44 57 95 26
10 22 36 57 80 96
88 90 56 26 72 57
91 80 68 81 95 38
72 35 12 10 56 39
30 54 19 22 82 30
18 55 71 52 31 13
92 65 72 58 60 27
46 51 14 26 43 59
15 67 40 83 58 67
34 86 20 77 85 41
35 77 72 16 37 82
18 86 47 40 54 60
55 17 16 85 72 28
46 15 13 61 72 69
34 45 96 11 18 93
85 45 57 16 68 77
94 63 63 31 21 89
25 46 41 94 68 91
79 33 17 98 29 69
39 38 74 44 89 54
51 31 38 10 28 92
56 44 76 66 91 88
43 98 76 68 56 81
56 58 54 71 25 70
28 10 21 93 39 96
76 55 67 13 38 49
44 61 100 33 62 39
21 47 29 98 63 10
33 84 94 61 48 66
21 33 85 31 25 70
20 50 29 61 22 40
15 42 39 15 35 26
17 98 91 62 59 49
53 23 37 92 90 58
76 67 69 36 50 19
67 98 43 25 49 89
72 63 39 74 69 12
89 55 89 11 64 82
34 87 14 72 59 93
70 66 41 54 35 74
94 90 88 28 69 18
100 33 92 13 64 83
35 62 90 49 58 93
28 21 57 37 79 37
96 46 71 81 49 46
43 89 53 98 42 81
50 22 98 44 93 91
10 29 44 72 24 47
20 91 26 23 100 28
16 36 68 34 82 41
44 13 89 50 89 18
89 41 21 49 28 13
80 53 94 13 40 29
14 40 85 21 51 60
81 31 58 37 32 14
70 37 87 84 61 75
13 26 59 92 57 35
14 93 89 99 98 21
99 30 86 93 42 21
53 53 83 100 14 25
56 76 58 61 11 78
88 85 48 30 77 68
82 70 48 97 66 80
59 22 85 75 64 92
35 56 91 16 36 41
32 59 70 30 64 85
33 29 37 49 39 60
14 68 62 71 98 93
64 25 53 43 36 67
61 20 70 35 16 34
100 54 45 26 65 29
74 11 74 13 43 25
53 100 96 86 98 47
14 39 24 18 13 71
62 25 47 94 84 29
61 10 30 22 41 32
23 85 51 42 76 52
15 13 47 54 29 14
99 54 46 13 62 28
100 97 62 75 51 20
83 37 84 45 52 59
65 10 92 15 38 35
12 68 24 45 23 27
49 39 18 81 86 51
19 56 45 97 96 89
80 31 68 27 17 38
100 72 20 85 11 25
32 39 86 55 89 83
48 77 26 13 45 32
12 31 95 56 38 31
17 85 75 12 95 35
61 41 64 21 20 56
99 40 27 82 80 57
99 100 50 80 32 30
25 86 98 22 24 14
27 63 64 85 38 30
33 95 99 66 12 46
92 13 23 10 75 24
80 36 13 58 13 47
59 29 49 40 47 58
40 44 53 11 69 31
42 16 81 33 43 29
70 74 54 20 18 57
44 62 53 29 49 66
14 97 34 68 74 65
44 60 72 89 14 99
42 48 49 28 47 67
92 22 85 41 54 61
18 37 74 38 57 31
96 61 15 19 71 99
25 61 77 17 40 85
92 13 11 55 62 16
62 100 55 39 43 40
45 32 14 16 21 24
56 19 28 49 30 37
46 58 64 22 10 51
30 57 84 50 71 30
18 40 39 44 48 29
44 90 92 85 66 11
24 26 43 73 57 31
94 16 57 41 27 79
24 87 10 84 19 26
85 87 16 60 100 79
79 21 45 81 42 25
52 23 29 23 92 47
28 42 47 80 58 39
60 72 41 36 40 16
49 47 19 62 43 38
74 78 14 80 21 51
39 65 86 80 40 100
52 66 99 20 82 15
33 37 74 31 18 54
22 43 82 90 63 58
33 28 54 51 16 89
64 28 43 27 76 51
29 22 35 25 21 29
20 87 24 21 13 61
48 53 68 67 36 46
95 41 54 21 24 69
21 31 87 47 76 13
80 60 57 38 46 31
60 48 22 13 21 23
74 22 56 76 75 13
100 52 69 74 23 51
35 96 43 66 84 64
34 68 70 17 82 34
67 20 41 16 93 65
78 76 42 74 43 78
34 96 65 83 18 59
11 42 67 95 52 12
65 18 12 85 74 34
68 59 98 59 77 91
76 77 28 36 77 15
17 85 60 39 76 54
91 70 91 67 10 62
45 62 58 74 56 19
33 77 52 56 86 59
79 48 62 40 52 28
57 45 84 38 50 46
36 45 58 97 19 34
35 42 10 60 72 28
71 62 27 63 74 86
22 19 57 69 54 70
38 11 33 47 79 30
84 69 29 32 88 84
46 82 92 59 44 26
71 55 89 66 56 74
11 46 70 60 94 72
34 94 29 76 50 86
99 81 81 79 34 50
95 81 89 15 96 37
79 15 78 62 33 20
84 41 56 13 39 31
88 21 72 98 80 34
75 99 46 75 30 88
95 88 100 100 88 35
87 48 48 19 12 29
57 25 82 33 98 58
54 18 78 93 81 15
73 40 94 28 88 27
58 82 53 100 98 42
44 66 46 69 10 14
35 30 82 89 23 35
68 14 57 63 65 59
40 44 29 47 46 74
79 54 35 58 43 52
63 32 93 48 24 33
85 41 65 19 76 86
48 93 86 62 43 59
59 82 40 90 78 59
39 75 13 21 49 75
76 58 20 84 42 89
41 28 12 40 66 37
36 64 76 43 32 26
38 85 77 71 68 97
11 42 84 85 22 93
72 50 51 92 45 12
19 93 10 20 21 45
32 21 16 55 35 13
16 72 61 83 27 14
39 40 58 15 21 66
82 54 45 91 90 94
37 27 76 25 70 74
49 16 84 28 67 81
33 86 100 71 72 49
70 11 16 98 95 80
63 83 52 78 20 78
44 80 68 86 78 79
70 15 71 11 83 34
71 63 19 26 33 60
48 39 18 81 44 52
90 100 31 37 94 86
49 98 24 85 72 80
44 66 62 88 50 65
42 11 33 14 26 79
91 80 29 98 57 27
82 29 87 52 31 32
43 92 11 32 51 89
55 91 35 95 90 37
91 19 44 12 41 62
49 41 87 42 33 15
66 73 90 53 53 81
15 12 76 28 28 94
72 10 43 32 78 92
100 40 50 27 29 46
85 26 35 63 63 61
52 95 63 69 50 33
84 74 42 10 18 52
51 96 35 56 18 19
34 91 45 29 53 48
89 52 73 98 27 85
60 42 55 55 35 94
91 69 11 14 74 87
38 35 39 74 36 91
87 70 86 67 88 70
55 79 56 51 71 53
98 11 59 25 43 53
84 86 61 36 49 19
73 95 96 46 86 44
19 30 19 95 27 68
26 13 26 10 90 88
82 85 72 77 82 98
76 93 76 29 36 63
67 71 44 45 22 27
93 24 96 71 47 98
62 81 17 98 41 100
38 50 99 83 83 27
95 86 35 41 16 98
25 64 11 14 36 46
65 75 83 55 14 50
74 66 66 80 66 32
33 67 11 72 67 100
92 16 58 39 73 69
10 88 30 38 12 89
29 71 80 57 64 68
53 23 67 94 100 66
19 76 13 79 51 62
66 18 42 26 72 20
49 33 14 68 75 31
51 30 79 96 75 83
73 32 52 15 96 51
90 94 86 21 50 93
54 47 88 68 91 78
48 23 49 91 74 66
38 80 74 29 13 25
61 25 44 72 24 52
43 74 58 19 67 96
20 64 25 81 36 88
74 76 41 69 67 32
15 89 91 51 47 67
26 33 29 93 45 12
48 14 68 11 30 79
25 17 59 73 31 66
55 41 36 29 54 28
28 21 43 69 74 100
35 33 68 29 19 61
35 52 60 81 86 60
77 39 72 28 59 76
11 45 38 55 46 20
71 14 83 98 49 10
32 37 46 55 97 55
52 33 64 49 76 38
95 98 80 70 88 94
81 69 22 18 99 42
45 91 50 79 66 38
81 15 100 77 33 13
52 20 46 56 57 66
10 81 51 13 60 89
95 51 41 95 88 23
96 48 21 80 30 41
40 84 65 52 17 84
61 24 30 10 50 16
63 42 23 23 24 68
36 80 57 97 10 24
78 47 49 63 20 100
71 70 39 88 14 43
84 10 72 18 67 20
96 91 27 85 73 64
49 57 72 53 32 79
97 81 30 76 100 41
14 74 21 58 63 78
46 39 56 99 71 57
41 70 56 45 19 65
97 31 61 40 48 32
79 83 94 14 77 28
51 68 76 61 96 63
61 25 92 43 68 68
89 11 73 85 64 48
58 60 54 71 49 31
64 83 43 45 89 47
71 55 15 61 89 36
83 44 37 42 64 49
51 59 20 62 89 75
73 39 52 35 28 44
43 11 11 84 48 11
26 12 51 79 13 77
43 10 21 63 69 78
99 65 83 72 55 60
91 49 81 100 63 96
83 51 93 27 77 76
65 16 72 36 69 11
15 67 34 65 61 46
65 57 98 58 67 21
74 68 97 15 15 52
47 84 23 21 56 78
20 14 95 38 42 59
46 46 99 94 88 46
96 96 86 89 99 37
31 42 96 21 42 63
25 63 23 54 15 54
30 16 23 45 11 41
31 53 32 66 90 69
81 34 27 48 12 92
59 45 77 57 37 25
61 78 48 28 11 38
48 78 44 52 42 35
51 11 28 72 73 45
95 87 62 49 27 99
94 57 74 17 10 29
32 82 58 54 69 98
61 22 93 15 42 68
13 32 36 85 49 28
39 25 42 93 21 14
54 63 27 50 61 30
13 24 32 31 81 38
45 34 81 56 62 88
23 20 89 75 18 59
82 95 47 90 78 98
97 21 38 50 76 65
22 34 94 55 56 40
92 46 42 54 91 40
90 47 93 26 17 46
96 47 14 65 57 60
85 42 89 100 81 53
65 67 48 34 65 71
97 71 62 86 48 100
52 28 86 75 48 69
77 54 10 72 50 30
63 58 93 22 100 56
48 51 15 41 99 95
16 92 42 46 31 78
39 41 99 49 48 70
69 84 16 69 93 49
43 63 69 50 47 79
74 95 72 53 55 24
60 11 52 35 88 29
85 98 63 27 77 80
24 54 14 90 25 86
28 68 90 86 47 14
74 64 49 48 27 64
52 24 85 78 56 25
60 68 86 74 10 32
77 66 100 94 26 36
21 60 66 32 33 63
92 40 62 95 31 81
75 45 13 76 90 82
44 68 93 21 59 29
41 18 56 44 50 53
76 16 91 64 66 60
45 20 74 19 97 89
99 36 76 54 28 19
68 47 17 98 84 51
87 90 62 93 37 69
40 40 66 75 14 82
35 30 89 23 85 70
36 55 61 95 73 47
78 50 76 95 55 31
57 45 19 55 11 22
100 24 44 55 42 88
65 77 21 47 30 17
20 64 75 70 30 26
69 89 86 52 57 70
40 100 89 76 17 94
86 48 42 58 40 95
17 45 86 73 86 24
26 80 99 81 58 83
23 56 52 65 45 16
56 39 50 10 85 23
79 95 94 58 39 72
60 44 87 24 16 80
62 53 17 72 17 56
91 76 81 48 85 60
99 33 21 83 91 84
44 100 60 56 80 52
97 86 71 34 50 28
18 27 90 16 84 48
18 30 74 28 10 79
17 46 63 30 50 86
61 45 66 61 74 66
79 97 64 51 68 95
64 31 76 26 21 84
71 30 35 65 12 61
36 43 50 58 82 93
73 13 17 41 14 24
81 66 38 52 26 97
18 58 72 21 76 89
13 100 64 86 92 53
27 86 77 86 78 68
36 45 53 40 48 41
63 61 17 91 40 82
85 84 95 85 92 92
33 49 83 62 44 39
64 13 10 29 39 92
29 53 51 60 24 86
73 57 14 44 98 78
43 45 92 64 70 54
98 73 65 67 75 60
40 59 12 34 49 25
91 26 41 51 69 18
83 87 13 42 14 24
27 13 29 22 43 86
14 28 90 62 60 30
73 88 39 54 73 68
47 53 65 27 55 50
81 29 95 99 42 17
31 80 60 81 15 35
10 16 93 75 81 87
65 55 54 26 55 21
40 18 39 89 50 31
47 51 59 24 11 46
37 34 10 48 42 49
78 94 15 36 65 11
53 77 96 30 93 50
61 68 35 49 27 55
26 87 95 86 65 46
46 71 67 14 48 71
48 47 64 65 41 95
79 13 35 59 59 14
54 45 52 18 84 15
61 16 32 98 43 54
19 62 89 84 90 89
28 30 39 29 84 42
92 11 30 54 11 44
38 91 33 51 87 73
48 63 90 93 40 100
47 96 85 23 70 58
59 66 29 33 17 50
77 96 100 32 97 11
96 10 48 94 65 32
52 71 17 10 10 81
44 100 55 11 87 66
82 82 62 16 44 40
37 20 90 30 82 36
68 72 69 38 39 49
84 72 88 44 35 11
72 10 81 80 14 99
29 48 68 65 83 66
63 55 99 94 89 24
94 97 44 93 56 81
80 34 46 42 28 42
73 42 91 34 90 89
78 17 27 12 79 51
54 66 23 80 67 86
38 74 88 81 44 20
52 86 44 12 17 14
71 43 32 30 31 11
89 50 79 93 36 68
97 68 21 22 69 91
31 27 20 61 36 86
43 67 23 29 44 20
44 68 85 64 81 31
82 48 15 36 29 30
43 26 85 68 75 53
60 83 52 77 52 93
31 76 48 45 39 60
16 43 29 34 56 51
22 54 44 51 48 79
29 34 73 17 50 57
82 15 82 93 30 86
32 40 92 18 15 41
71 16 85 34 10 91
16 26 75 62 64 89
27 28 94 60 93 83
24 68 78 80 15 98
29 19 44 43 12 68
21 45 33 92 60 60
77 63 71 21 36 67
29 53 57 22 40 92
26 86 79 50 99 57
33 75 95 85 12 17
13 37 21 14 76 10
89 36 22 97 47 31
30 63 28 26 24 95
82 96 48 44 78 42
36 73 33 69 86 40
41 85 77 16 99 37
67 32 91 93 25 95
26 53 75 20 85 64
31 66 47 19 29 67
100 13 55 56 47 27
49 32 55 71 65 33
69 23 85 32 13 69
20 77 25 13 66 57
29 46 78 59 18 39
99 84 78 59 26 28
88 16 60 22 15 38
38 71 78 65 73 61
99 90 59 95 43 21
13 20 87 87 88 76
40 72 18 63 35 63
98 36 29 19 75 31
50 15 88 10 48 18
77 87 79 18 44 58
10 48 75 64 13 60
78 50 50 76 57 20
15 10 27 35 97 35
15 51 89 98 12 13
70 30 92 40 15 90
78 65 22 35 69 41
100 72 73 26 89 44
29 52 86 24 84 69
77 85 47 35 94 74
89 83 66 67 59 97
52 96 95 19 59 10
42 45 82 65 93 62
92 22 59 77 69 63
92 31 93 31 35 35
68 78 35 51 15 20
48 83 75 44 38 35
63 99 24 98 57 78
42 87 63 12 65 82
48 31 83 42 74 23
51 63 95 78 70 56
36 17 66 76 25 79
75 55 54 15 52 21
64 61 40 35 37 40
37 17 41 61 87 40
34 81 47 63 28 49
59 49 19 97 80 37
58 99 46 14 56 74
13 33 11 65 61 56
10 30 32 89 54 47
82 56 18 78 58 61
92 84 11 94 45 65
85 51 68 22 82 45
72 46 11 77 59 81
96 76 75 26 23 100
79 69 24 14 31 35
38 30 81 89 88 96
92 62 89 57 29 77
49 70 36 67 42 82
89 28 64 45 26 96
28 38 44 43 70 60
29 40 98 25 43 74
76 53 87 22 25 46
37 54 84 11 62 43
13 53 71 25 82 31
16 33 87 72 68 86
13 31 14 33 31 65
14 11 84 62 79 96
83 25 75 87 91 99
94 38 13 82 74 99
87 27 96 85 82 56
18 26 58 28 95 34
47 64 48 67 89 57
19 77 93 17 91 14
46 60 97 25 91 11
94 35 15 71 78 94
79 44 22 18 38 45
91 62 58 91 90 31
97 33 26 60 63 99
78 82 77 41 12 69
45 23 15 82 79 14
66 30 19 75 43 89
92 13 18 17 93 88
20 74 97 95 28 18
16 37 76 88 23 84
44 84 62 70 80 73
66 44 10 87 38 54
54 72 48 24 84 65
99 88 60 78 39 93
10 66 62 41 86 31
12 98 77 68 84 16
50 80 74 38 60 36
16 20 38 32 42 68
30 36 56 54 29 31
13 34 59 97 72 12
70 85 11 45 80 99
97 13 16 77 55 42
32 54 92 27 61 41
37 84 26 69 26 18
35 14 91 81 99 99
48 75 96 91 87 11
53 37 65 41 99 23
68 43 61 83 40 17
59 72 82 54 30 59
50 84 87 45 21 97
14 51 55 32 66 66
82 36 72 16 75 61
83 36 47 94 79 64
37 63 63 96 22 77
59 100 78 94 76 12
24 32 47 31 90 52
13 13 79 77 53 99
36 47 38 70 28 48
100 74 47 11 20 20
30 41 26 13 22 97
89 36 85 52 46 11
25 87 89 43 72 37
61 40 70 79 71 100
44 12 12 83 39 46
32 68 33 37 72 17
17 17 51 95 93 25
31 71 44 79 92 60
25 75 13 34 12 53
68 88 93 29 67 80
66 22 95 40 53 20
100 18 13 91 86 55
51 22 41 68 57 65
44 30 45 56 22 10
45 90 13 23 27 60
68 68 58 86 35 73
68 23 84 55 47 56
16 55 56 47 97 27
31 21 98 38 87 100
62 15 97 29 10 25
45 11 47 97 78 80
65 60 45 97 69 10
73 97 53 29 43 58
32 82 86 61 49 49
59 70 12 31 90 90
81 58 92 95 89 87
66 24 96 63 100 47
96 58 79 60 62 12
29 44 58 60 87 96
29 94 75 98 34 89
80 34 57 80 80 37
33 77 58 77 77 32
17 12 24 88 72 32
100 88 24 62 88 57
56 82 20 61 61 41
13 82 52 57 79 49
61 88 96 64 63 32
80 62 72 48 71 44
38 82 14 73 28 57
95 48 29 66 39 45
53 98 91 78 46 98
84 17 79 73 78 86
35 46 65 62 27 62
64 62 73 93 67 59
59 50 41 81 65 45
97 44 65 35 31 29
77 62 36 56 48 59
93 100 17 89 52 66
59 70 97 22 75 85
14 98 91 16 28 40
15 77 58 20 52 73
31 76 38 34 40 36
72 48 46 40 84 24
20 44 72 100 12 57
53 25 42 71 48 61
82 20 24 33 15 33
29 61 21 34 81 77
27 14 52 10 88 75
22 91 42 24 97 86
16 74 19 98 69 26
20 88 100 77 55 86
94 93 62 44 39 54
41 28 69 48 29 48
37 59 57 95 48 58
53 30 93 20 58 63
43 50 45 44 18 63
84 49 23 23 83 96
47 100 55 32 36 12
48 44 79 91 68 84
35 38 93 57 73 38
85 76 39 35 80 11
85 24 20 45 82 37
42 11 63 45 55 83
77 51 81 12 46 81
28 60 52 73 74 79
87 80 55 90 73 12
15 60 27 82 12 64
57 84 53 37 79 23
57 94 91 75 31 38
53 50 41 53 29 12
27 94 77 34 76 86
37 55 63 52 94 12
55 63 21 49 42 24
29 25 70 28 62 57
13 49 69 60 24 62
53 95 24 41 58 15
71 74 21 39 91 81
77 81 49 91 17 44
30 27 86 89 16 31
18 74 49 31 76 63
92 12 79 40 94 55
19 32 71 30 50 92
66 58 92 23 33 30
52 48 28 62 53 56
92 95 16 88 99 85
93 35 81 40 57 88
63 32 44 42 12 95
30 61 87 80 13 13
64 45 52 61 53 79
95 50 45 69 67 76
11 42 54 97 12 81
69 83 63 85 38 85
64 31 71 98 64 89
58 46 20 50 60 67
94 40 76 91 90 38
83 71 26 15 23 29
21 54 27 83 72 51
29 61 79 80 81 66
21 85 30 61 91 27
69 38 16 37 42 85
87 53 31 90 40 75
85 51 86 87 41 57
28 12 27 89 94 18
52 45 85 46 67 11
21 31 93 17 68 69
67 31 62 88 27 26
76 91 87 59 32 38
98 73 82 12 14 24
75 22 66 88 61 52
38 90 84 32 83 57
62 46 100 89 19 58
55 47 74 11 43 69
52 87 48 58 57 64
26 86 55 88 33 56
27 99 69 26 37 23
30 21 77 34 67 44
23 79 44 90 98 14
22 21 87 97 65 83
87 89 83 90 18 97
40 93 31 90 34 54
46 73 62 11 67 57
86 82 26 11 88 39
86 68 20 35 99 60
79 95 15 42 15 14
92 26 44 21 55 51
72 91 95 16 16 22
60 73 90 86 41 29
14 67 26 66 40 45
70 31 14 94 56 83
64 13 13 34 23 57
56 100 28 19 79 98
86 10 15 90 17 76
60 51 91 89 89 51
67 15 44 99 63 79
55 98 67 56 72 90
47 15 14 23 48 27
73 61 80 63 92 90
67 79 95 96 47 97
84 57 82 30 79 68
26 43 49 83 25 72
94 11 59 80 15 80
11 44 87 24 63 56
76 61 62 17 58 85
96 41 77 83 38 49
89 10 88 56 66 30
46 74 65 37 45 67
58 21 33 39 50 49
90 80 55 42 23 68
23 96 76 64 58 51
83 35 95 25 54 96
89 32 26 66 68 47
98 100 36 48 40 89
63 86 72 42 37 39
44 68 44 19 72 96
39 27 68 42 44 69
58 33 63 57 18 12
19 41 66 30 54 82
17 21 71 87 96 20
77 30 81 33 18 52
82 46 27 57 91 100
26 81 89 63 62 91
66 14 74 43 86 15
29 41 25 61 50 65
30 68 52 98 11 85
41 50 86 36 61 80
55 10 26 37 99 24
7 21 29 71 79 81
10 32 61 94 45 37
11 87 45 52 94 70
99 25 37 90 52 72
45 20 33 68 49 40
30 28 60 28 57 58
20 62 34 13 58 41
96 10 91 53 53 37
87 18 54 34 86 50
52 89 38 84 100 70
96 79 91 21 39 65
199 121 2 2 12 12
11 85 74 89 44 82
